batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.9272	0.0641	17.0550	0.0357	0.1518	1.0000	19.0000	0.4915	-0.2432	-0.2650	0.4882	-0.2443	-0.2639	0.4258	-0.2264	-0.2558	0.4750	-0.2378	-0.2654	-0.0427	-0.0090	0.0831	-0.0023	-0.0619	0.0293	17.0470	0.0362	0.1120	0.9992	19.0000	0.5068	-0.0544	-0.2754	0.5034	-0.0586	-0.2768	0.4197	-0.0640	-0.2969	0.4851	-0.0645	-0.2592	-0.0452	-0.1013	-0.1096	-0.0085	-0.0015	-0.0926	0.3266	0.7907	0.3393	0.8000	0.3565	0.8123	0.3133	0.7803	0.1252	0.4450	0.1623	0.5481
272	0.9272	0.0641	16.8069	0.0250	0.2468	0.9999	17.6561	0.4836	-0.2694	-0.2768	0.4818	-0.2685	-0.2733	0.4692	-0.2705	-0.2736	0.4770	-0.2680	-0.2780	0.0374	-0.0813	-0.0639	0.0656	-0.0808	-0.0633	16.8074	0.0257	0.1684	0.9992	17.8002	0.4937	-0.1167	-0.2925	0.4921	-0.1246	-0.2917	0.4771	-0.1263	-0.3026	0.4858	-0.1114	-0.2921	0.0054	0.0583	0.0294	0.0300	0.0527	-0.0624	0.2712	0.7329	0.2788	0.7404	0.2896	0.7501	0.2674	0.7286	0.1649	0.5705	0.1751	0.5997
408	0.9272	0.0641	16.7701	0.0233	0.2677	1.0000	16.4024	0.4824	-0.2835	-0.2853	0.4772	-0.2831	-0.2821	0.4654	-0.2831	-0.2796	0.4707	-0.2821	-0.2846	0.0670	-0.1206	-0.0839	0.0845	-0.1236	-0.1131	16.7683	0.0239	0.1640	0.9992	16.6484	0.4889	-0.1355	-0.2877	0.4848	-0.1456	-0.2930	0.4734	-0.1504	-0.2991	0.4770	-0.1320	-0.2833	0.0419	0.0469	-0.1355	0.0798	-0.0494	-0.0824	0.2256	0.6813	0.2331	0.6901	0.2441	0.7033	0.2188	0.6712	0.2223	0.6732	0.1804	0.6180
544	0.9272	0.0641	16.7719	0.0234	0.2632	0.9999	15.0843	0.4831	-0.2930	-0.2850	0.4718	-0.2927	-0.2827	0.4569	-0.2922	-0.2838	0.4635	-0.2912	-0.2838	0.0686	-0.1375	-0.1734	0.1021	-0.1538	-0.1660	16.7674	0.0239	0.1604	0.9992	15.4328	0.4872	-0.1614	-0.2917	0.4791	-0.1711	-0.2930	0.4667	-0.1825	-0.2961	0.4696	-0.1570	-0.2816	0.0511	-0.0982	-0.1009	0.0877	-0.1200	-0.0818	0.1991	0.6414	0.2074	0.6544	0.2182	0.6702	0.1886	0.6232	0.1930	0.6293	0.2015	0.6417
680	0.9272	0.0641	16.7584	0.0228	0.2630	0.9997	13.4552	0.4842	-0.2958	-0.2795	0.4684	-0.2953	-0.2789	0.4500	-0.2946	-0.2818	0.4604	-0.2951	-0.2779	0.0956	-0.1248	-0.1598	0.1303	-0.1761	-0.1629	16.7519	0.0231	0.1649	0.9992	13.8698	0.4865	-0.1654	-0.2807	0.4764	-0.1671	-0.2846	0.4622	-0.1833	-0.2908	0.4671	-0.1675	-0.2728	0.0933	-0.0539	-0.1421	0.0975	-0.0754	-0.2042	0.1824	0.6109	0.1918	0.6274	0.2019	0.6451	0.1711	0.5862	0.1797	0.5993	0.1827	0.6048
816	0.9272	0.0641	16.7591	0.0227	0.2570	0.9993	12.1354	0.4857	-0.2965	-0.2728	0.4650	-0.2965	-0.2731	0.4426	-0.2955	-0.2786	0.4571	-0.2965	-0.2697	0.0965	-0.1817	-0.1844	0.1311	-0.1574	-0.1815	16.7506	0.0230	0.1639	0.9985	12.5166	0.4863	-0.1794	-0.2711	0.4734	-0.1882	-0.2728	0.4569	-0.1899	-0.2846	0.4643	-0.1864	-0.2728	0.1039	-0.0794	-0.1693	0.1369	0.0005	-0.0679	0.1696	0.5832	0.1785	0.6020	0.1904	0.6251	0.1580	0.5544	0.2002	0.6444	0.1968	0.6278
952	0.9272	0.0641	16.7520	0.0224	0.2608	0.9990	11.0130	0.4878	-0.2937	-0.2653	0.4641	-0.2952	-0.2663	0.4375	-0.2952	-0.2729	0.4572	-0.2914	-0.2590	0.1123	-0.1713	-0.1982	0.1540	-0.1969	-0.2055	16.7417	0.0226	0.1597	0.9985	11.3675	0.4867	-0.1860	-0.2566	0.4723	-0.1912	-0.2671	0.4537	-0.2004	-0.2697	0.4637	-0.1917	-0.2535	0.1086	-0.0662	-0.1184	0.1182	-0.0734	-0.1237	0.1601	0.5609	0.1690	0.5809	0.1802	0.6056	0.1492	0.5295	0.1728	0.5861	0.1936	0.6344
1088	0.9272	0.0641	16.7413	0.0218	0.2624	0.9983	10.1432	0.4897	-0.2870	-0.2562	0.4645	-0.2893	-0.2583	0.4343	-0.2905	-0.2670	0.4583	-0.2822	-0.2472	0.1228	-0.1664	-0.1470	0.1624	-0.2013	-0.2283	16.7293	0.0220	0.1487	0.9981	10.4216	0.4870	-0.1855	-0.2390	0.4722	-0.1886	-0.2461	0.4510	-0.2035	-0.2561	0.4637	-0.1974	-0.2377	0.1299	-0.0193	-0.1294	0.1458	-0.0787	-0.1199	0.1537	0.5427	0.1614	0.5623	0.1737	0.5914	0.1432	0.5121	0.1708	0.5813	0.1616	0.5635
1224	0.9272	0.0641	16.7428	0.0218	0.2550	0.9978	9.6231	0.4915	-0.2788	-0.2457	0.4635	-0.2828	-0.2500	0.4293	-0.2853	-0.2623	0.4582	-0.2683	-0.2355	0.1403	-0.1692	-0.1191	0.1703	-0.1970	-0.1920	16.7285	0.0219	0.1551	0.9981	9.8462	0.4873	-0.1895	-0.2276	0.4707	-0.1952	-0.2316	0.4470	-0.2088	-0.2491	0.4628	-0.2096	-0.2342	0.1225	-0.1820	-0.1399	0.1543	-0.0579	-0.1817	0.1469	0.5232	0.1545	0.5441	0.1674	0.5774	0.1372	0.4920	0.1654	0.5887	0.1776	0.5972
1360	0.9272	0.0641	16.7231	0.0208	0.2653	0.9973	8.9962	0.4929	-0.2704	-0.2365	0.4650	-0.2758	-0.2399	0.4274	-0.2779	-0.2553	0.4625	-0.2525	-0.2254	0.1473	-0.1652	-0.1708	0.1808	-0.1797	-0.1894	16.7068	0.0209	0.1575	0.9973	9.1719	0.4875	-0.1882	-0.2127	0.4713	-0.1912	-0.2154	0.4451	-0.2039	-0.2311	0.4653	-0.1991	-0.2118	0.1695	-0.1557	-0.2197	0.1807	-0.1155	-0.1964	0.1429	0.5109	0.1493	0.5298	0.1624	0.5658	0.1342	0.4820	0.1554	0.5520	0.1740	0.5840
