batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.7291	0.3844	6.4984	0.0244	0.3121	0.9963	11.1272	0.3783	0.0535	0.2395	0.3436	0.0296	0.2586	0.2945	0.0689	0.3056	0.3811	0.1322	0.2528	0.0437	-0.0552	-0.0650	0.1592	-0.0498	0.0905	6.5350	0.0252	0.3214	0.9913	11.4965	0.2415	0.1088	0.0373	0.2063	0.0456	0.0405	0.1741	0.0647	0.1029	0.2445	0.1390	0.0435	-0.0055	-0.0061	-0.0577	0.0652	-0.0201	-0.0193	0.6982	0.6364	0.7142	0.6489	0.6969	0.6367	0.7003	0.6390	0.6867	0.6200	0.7000	0.6493
762	0.9246	0.6745	6.1137	0.0068	0.1794	0.9972	4.7335	0.3106	-0.0692	-0.0171	0.3003	-0.0688	0.0059	0.2600	-0.0283	0.0823	0.3084	-0.0614	-0.0265	0.1815	-0.2083	-0.2495	0.1622	-0.1834	-0.2283	6.1600	0.0080	0.2235	0.9944	5.5305	0.1536	-0.0984	-0.1789	0.1436	-0.0978	-0.1570	0.1189	-0.0677	-0.0869	0.1518	-0.1177	-0.1797	0.0711	-0.1749	-0.2852	0.0551	-0.1519	-0.2670	0.7295	0.6575	0.7399	0.6707	0.7279	0.6608	0.7308	0.6549	0.7174	0.6549	0.7330	0.6720
1143	0.9053	0.6712	6.1122	0.0057	0.1540	0.9964	4.0449	0.2496	-0.0749	-0.1643	0.2337	-0.0786	-0.1311	0.1726	-0.0451	-0.0185	0.2506	-0.0642	-0.1516	0.1473	-0.1910	-0.2942	0.1188	-0.1665	-0.2685	6.1549	0.0064	0.2063	0.9939	4.8357	0.1174	-0.1132	-0.2401	0.1012	-0.1188	-0.2319	0.0600	-0.0876	-0.1545	0.1148	-0.1240	-0.2444	0.0533	-0.1304	-0.3163	0.0274	-0.1716	-0.3118	0.7185	0.6381	0.7371	0.6679	0.7415	0.6790	0.7210	0.6443	0.6953	0.6275	0.7122	0.6508
1524	0.8937	0.6661	6.1430	0.0071	0.1742	0.9960	4.5924	0.1649	-0.1878	-0.3532	0.1458	-0.1874	-0.3387	0.0764	-0.1684	-0.2500	0.1634	-0.1838	-0.3558	0.0837	-0.2014	-0.3779	0.0476	-0.2045	-0.3658	6.1852	0.0074	0.2373	0.9936	5.3295	0.0510	-0.1724	-0.3790	0.0320	-0.2018	-0.3692	-0.0159	-0.1873	-0.3220	0.0470	-0.1709	-0.3752	0.0115	-0.1737	-0.3653	-0.0212	-0.1800	-0.3700	0.7191	0.6469	0.7402	0.6742	0.7505	0.6911	0.7262	0.6510	0.6793	0.6118	0.6962	0.6202
1905	0.8871	0.6617	6.1630	0.0081	0.2081	0.9961	5.0421	0.1555	-0.1626	-0.3751	0.1313	-0.1791	-0.3878	0.0599	-0.1798	-0.3147	0.1538	-0.1629	-0.3829	0.0607	-0.1995	-0.3714	0.0201	-0.2288	-0.3494	6.2048	0.0083	0.2319	0.9916	5.7263	0.0434	-0.1694	-0.4046	0.0213	-0.1849	-0.4081	-0.0330	-0.1856	-0.3740	0.0411	-0.1735	-0.4014	-0.0106	-0.1395	-0.3560	-0.0410	-0.1758	-0.3869	0.7180	0.6446	0.7328	0.6616	0.7487	0.6826	0.7204	0.6498	0.6799	0.5999	0.6822	0.6117
2286	0.8824	0.6597	6.1763	0.0087	0.1959	0.9963	5.3317	0.1465	-0.1647	-0.4022	0.1238	-0.1820	-0.3951	0.0463	-0.1687	-0.3323	0.1451	-0.1570	-0.3932	0.0606	-0.1907	-0.3395	0.0100	-0.1773	-0.3149	6.2194	0.0089	0.2247	0.9903	5.9538	0.0428	-0.1678	-0.4145	0.0194	-0.1642	-0.4142	-0.0456	-0.1631	-0.3821	0.0417	-0.1654	-0.4104	-0.0015	-0.1335	-0.3323	-0.0432	-0.1449	-0.3402	0.7172	0.6456	0.7312	0.6621	0.7433	0.6769	0.7215	0.6493	0.6626	0.5891	0.6752	0.5949
2667	0.8803	0.6591	6.1863	0.0091	0.1949	0.9959	5.6722	0.1435	-0.1699	-0.4099	0.1216	-0.1780	-0.4126	0.0512	-0.1743	-0.3551	0.1426	-0.1580	-0.4059	0.0558	-0.1715	-0.3233	0.0074	-0.1808	-0.3180	6.2305	0.0091	0.2243	0.9902	6.2478	0.0436	-0.1615	-0.4163	0.0214	-0.1579	-0.4296	-0.0412	-0.1575	-0.4030	0.0428	-0.1787	-0.4241	-0.0029	-0.1141	-0.3123	-0.0490	-0.1262	-0.3309	0.7201	0.6486	0.7305	0.6608	0.7433	0.6748	0.7204	0.6488	0.6613	0.5859	0.6705	0.5932
3048	0.8735	0.6653	6.1920	0.0091	0.1957	0.9958	5.7494	0.1404	-0.1726	-0.4276	0.1240	-0.1704	-0.4242	0.0574	-0.1834	-0.3873	0.1402	-0.1690	-0.4189	0.0460	-0.1475	-0.3072	0.0018	-0.1858	-0.3229	6.2356	0.0091	0.2271	0.9901	6.2877	0.0492	-0.1668	-0.4318	0.0257	-0.1521	-0.4432	-0.0366	-0.1714	-0.4301	0.0478	-0.1674	-0.4303	-0.0124	-0.1298	-0.3072	-0.0433	-0.1182	-0.3135	0.7046	0.6392	0.7168	0.6495	0.7377	0.6661	0.7069	0.6389	0.6471	0.5673	0.6471	0.5676
3429	0.8674	0.6923	6.1899	0.0087	0.1945	0.9957	5.8665	0.1498	-0.1441	-0.4043	0.1311	-0.1469	-0.4024	0.0653	-0.1441	-0.3639	0.1484	-0.1431	-0.4058	0.0559	-0.1246	-0.2574	0.0164	-0.1569	-0.2545	6.2345	0.0087	0.2188	0.9891	6.4040	0.0617	-0.1364	-0.4066	0.0356	-0.1270	-0.4176	-0.0228	-0.1363	-0.4018	0.0585	-0.1385	-0.4111	-0.0013	-0.0955	-0.2942	-0.0313	-0.0895	-0.2643	0.7022	0.6363	0.7108	0.6421	0.7310	0.6610	0.7017	0.6348	0.6332	0.5577	0.6382	0.5612
3810	0.8676	0.7062	6.1886	0.0084	0.1854	0.9961	5.9400	0.1342	-0.1729	-0.4348	0.1214	-0.1688	-0.4313	0.0632	-0.1593	-0.3960	0.1329	-0.1874	-0.4341	0.0560	-0.1337	-0.2809	0.0254	-0.1593	-0.2630	6.2336	0.0084	0.1984	0.9903	6.4578	0.0462	-0.1535	-0.4301	0.0317	-0.1417	-0.4326	-0.0187	-0.1435	-0.4255	0.0456	-0.1494	-0.4278	-0.0016	-0.0764	-0.2585	-0.0263	-0.0774	-0.2397	0.7051	0.6393	0.7119	0.6433	0.7317	0.6588	0.7074	0.6386	0.6404	0.5609	0.6277	0.5564
