batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.2725	0.0271	6.6868	0.0231	0.2350	0.9991	14.6882	-0.0478	-0.1114	-0.1303	-0.0919	-0.1759	-0.1771	-0.0946	-0.1824	-0.1827	0.0125	-0.0037	-0.0318	0.0678	0.0220	0.1463	0.0800	0.0257	0.1629	6.6967	0.0226	0.2525	0.9963	14.6233	-0.0243	-0.0198	-0.0349	-0.0442	-0.0479	-0.0470	-0.0450	-0.0525	-0.0496	0.0083	0.0203	-0.0229	0.0304	0.0058	0.0498	0.0406	0.0212	0.0591	0.5156	0.3685	0.5130	0.3650	0.5128	0.3647	0.4978	0.3592	0.7092	0.6261	0.7052	0.6222
762	0.3618	0.0759	6.6736	0.0250	0.2427	0.9969	12.5045	0.1034	0.0260	-0.0023	-0.0385	-0.1680	-0.1659	-0.0500	-0.1768	-0.1783	0.1222	0.0462	0.0145	0.0305	0.0333	0.1591	0.0452	0.0186	0.1697	6.6832	0.0243	0.2648	0.9911	12.4400	0.0723	0.0398	0.0169	-0.0001	-0.0357	-0.0421	-0.0084	-0.0413	-0.0468	0.0871	0.0438	0.0304	0.0097	0.0340	0.0623	0.0160	0.0138	0.0606	0.4971	0.3682	0.5088	0.3611	0.5104	0.3623	0.4919	0.3617	0.6842	0.6216	0.6936	0.6239
1143	0.3762	0.0728	6.6423	0.0252	0.2585	0.9949	11.6690	0.0784	0.0729	-0.0733	0.0035	-0.1410	-0.1555	-0.0051	-0.1516	-0.1629	0.0654	0.0968	-0.1177	0.0179	0.0119	0.1756	0.0326	0.0166	0.1945	6.6492	0.0243	0.2821	0.9832	11.6027	0.0504	-0.0061	-0.0508	0.0220	-0.0356	-0.0671	0.0198	-0.0336	-0.0550	0.0427	0.0193	-0.0820	-0.0113	0.0156	0.0996	0.0051	0.0194	0.1154	0.5118	0.3933	0.5122	0.3831	0.5088	0.3674	0.5449	0.4415	0.6280	0.5169	0.6328	0.5365
1524	0.3799	0.0748	6.6073	0.0256	0.2782	0.9940	11.4898	0.0558	0.0527	-0.1206	0.0302	-0.0089	-0.1402	0.0083	-0.1298	-0.1488	0.0490	0.0691	-0.1476	0.0044	0.0199	0.2208	0.0277	0.0071	0.2168	6.6125	0.0250	0.3144	0.9815	11.3879	0.0281	-0.0211	-0.0975	0.0139	-0.0407	-0.0973	0.0127	-0.0507	-0.0763	0.0259	-0.0089	-0.0964	-0.0216	0.0720	0.1148	0.0023	0.0619	0.1166	0.5606	0.4601	0.5426	0.4405	0.5144	0.3910	0.5927	0.4784	0.6221	0.4993	0.6228	0.5009
1905	0.3824	0.0763	6.5946	0.0254	0.2869	0.9950	11.4896	0.0679	0.0457	-0.1492	0.0513	0.0200	-0.1488	0.0445	-0.0352	-0.1545	0.0511	0.0533	-0.1694	-0.0022	0.1840	0.2373	0.0082	0.1606	0.2324	6.6006	0.0248	0.3175	0.9831	11.4090	0.0361	-0.0188	-0.1105	0.0244	-0.0561	-0.1144	0.0227	-0.0630	-0.1099	0.0241	-0.0111	-0.1038	-0.0187	0.1520	0.1277	-0.0101	0.1432	0.1276	0.6024	0.4852	0.5823	0.4769	0.5351	0.4304	0.6190	0.4895	0.6141	0.4914	0.6147	0.4924
2286	0.3888	0.0787	6.5975	0.0247	0.2886	0.9962	11.7515	0.1055	0.0537	-0.1762	0.0826	0.0068	-0.1760	0.0772	-0.0162	-0.1709	0.0900	0.0636	-0.1890	-0.0152	0.1629	0.2375	-0.0043	0.1529	0.2320	6.6045	0.0242	0.3068	0.9842	11.7139	0.0629	-0.0319	-0.1191	0.0446	-0.0597	-0.1214	0.0411	-0.0722	-0.1350	0.0491	-0.0321	-0.1129	-0.0199	0.1356	0.1355	-0.0171	0.1329	0.1338	0.6321	0.4968	0.6164	0.4927	0.5689	0.4700	0.6384	0.4967	0.6172	0.4935	0.6158	0.4950
2667	0.3940	0.0828	6.5960	0.0251	0.2897	0.9962	11.8106	0.1357	0.0839	-0.1931	0.1076	0.0326	-0.1965	0.0944	0.0053	-0.1851	0.1525	0.1043	-0.2030	-0.0186	0.1334	0.2312	-0.0048	0.1291	0.2260	6.6046	0.0243	0.2987	0.9845	11.7891	0.0867	-0.0136	-0.1332	0.0660	-0.0607	-0.1329	0.0538	-0.0701	-0.1474	0.0947	-0.0099	-0.1265	-0.0206	0.1409	0.1284	-0.0195	0.1352	0.1215	0.6494	0.5038	0.6385	0.5009	0.6030	0.4929	0.6504	0.5017	0.6290	0.5217	0.6299	0.5269
3048	0.4020	0.0874	6.6056	0.0256	0.2728	0.9968	12.4566	0.1477	0.0688	-0.2136	0.1294	0.0516	-0.2150	0.1079	0.0176	-0.2033	0.1625	0.0865	-0.2191	-0.0230	0.1437	0.2357	-0.0083	0.1447	0.2320	6.6154	0.0253	0.2877	0.9909	12.3656	0.0927	-0.0711	-0.1489	0.0822	-0.0275	-0.1436	0.0642	-0.0543	-0.1588	0.1037	-0.0225	-0.1403	-0.0204	0.1634	0.0797	-0.0173	0.1689	0.0849	0.6578	0.5093	0.6445	0.5051	0.6293	0.5040	0.6553	0.5055	0.6570	0.5622	0.6532	0.5604
3429	0.4055	0.0892	6.6165	0.0260	0.2570	0.9970	12.8725	0.1541	0.0593	-0.2285	0.1374	0.0569	-0.2269	0.1253	0.0301	-0.2136	0.1734	0.0728	-0.2311	-0.0438	0.1577	0.2403	-0.0256	0.1498	0.2382	6.6267	0.0258	0.2842	0.9933	12.8681	0.0973	-0.0577	-0.1571	0.0878	-0.0038	-0.1536	0.0765	-0.0406	-0.1721	0.1141	-0.0183	-0.1443	-0.0331	0.1828	0.1063	-0.0254	0.1836	0.0964	0.6438	0.5087	0.6374	0.5059	0.6357	0.5090	0.6238	0.4998	0.6501	0.5567	0.6577	0.5671
3810	0.4089	0.0903	6.6256	0.0265	0.2501	0.9982	13.6486	0.1644	0.0347	-0.2397	0.1463	0.0587	-0.2388	0.1376	0.0413	-0.2232	0.1838	0.0658	-0.2390	-0.1019	0.1318	0.2429	-0.0742	0.1392	0.2441	6.6355	0.0263	0.2637	0.9949	13.5702	0.1096	-0.0323	-0.1693	0.0994	-0.0284	-0.1648	0.0908	-0.0310	-0.1877	0.1224	-0.0155	-0.1603	-0.0664	0.1467	0.0720	-0.0489	0.1616	0.0863	0.6175	0.4987	0.6212	0.5010	0.6296	0.5090	0.6106	0.4901	0.6714	0.5687	0.6697	0.5707
4191	0.4112	0.0911	6.6373	0.0267	0.2405	0.9989	13.9201	0.1725	0.0580	-0.2448	0.1487	0.0691	-0.2475	0.1373	0.0574	-0.2331	0.2029	0.0757	-0.2426	-0.1662	0.1426	0.2177	-0.1403	0.1395	0.2237	6.6476	0.0268	0.2545	0.9961	13.9015	0.1123	-0.0307	-0.1801	0.0995	-0.0321	-0.1794	0.0927	-0.0363	-0.2029	0.1319	-0.0142	-0.1643	-0.1032	0.1670	0.1057	-0.0861	0.1705	0.1071	0.5961	0.4809	0.6102	0.4947	0.6203	0.5065	0.5853	0.4656	0.6849	0.5801	0.6820	0.5784
4572	0.4120	0.0914	6.6405	0.0270	0.2456	0.9984	13.9996	0.1929	0.0806	-0.2453	0.1588	0.0748	-0.2512	0.1392	0.0673	-0.2364	0.2209	0.0760	-0.2445	-0.2094	0.0877	0.0768	-0.1819	0.0792	0.1256	6.6513	0.0272	0.2621	0.9949	14.0000	0.1244	-0.0223	-0.1864	0.1033	-0.0306	-0.1919	0.0934	-0.0347	-0.2207	0.1417	-0.0139	-0.1590	-0.1277	0.1337	0.1270	-0.1080	0.1314	0.1318	0.5843	0.4635	0.6001	0.4849	0.6154	0.5051	0.5739	0.4488	0.6646	0.5609	0.6688	0.5633
4953	0.4114	0.0921	6.6511	0.0270	0.2468	0.9993	14.8777	0.2054	0.0849	-0.2431	0.1634	0.0785	-0.2541	0.1409	0.0740	-0.2368	0.2219	0.0779	-0.2434	-0.2255	-0.0039	-0.0616	-0.2149	-0.0010	-0.0097	6.6620	0.0272	0.2534	0.9968	14.8720	0.1354	-0.0187	-0.1857	0.1085	-0.0291	-0.2028	0.0976	-0.0338	-0.2365	0.1448	-0.0010	-0.1519	-0.1453	0.0653	0.0902	-0.1370	0.0700	0.1007	0.5799	0.4557	0.5950	0.4771	0.6129	0.5032	0.5692	0.4390	0.6446	0.5459	0.6572	0.5557
