batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.7340	0.3879	6.5080	0.0248	0.3152	0.9967	11.2826	0.3770	0.0575	0.2350	0.3436	0.0404	0.2619	0.2940	0.0712	0.3073	0.3801	0.1249	0.2483	0.0293	-0.0361	-0.0722	0.1530	-0.0659	0.0831	6.5437	0.0257	0.3216	0.9915	11.6274	0.2433	0.1139	0.0371	0.2086	0.0514	0.0471	0.1775	0.0772	0.1119	0.2476	0.1445	0.0478	-0.0218	-0.0060	-0.0777	0.0591	-0.0172	-0.0216	0.6980	0.6378	0.7119	0.6468	0.6922	0.6339	0.6959	0.6352	0.6815	0.6100	0.6977	0.6490
762	0.9230	0.6753	6.1128	0.0067	0.1809	0.9970	4.6405	0.3109	-0.0645	-0.0224	0.3012	-0.0635	0.0030	0.2587	-0.0227	0.0900	0.3089	-0.0566	-0.0325	0.1814	-0.2191	-0.2640	0.1649	-0.1952	-0.2391	6.1599	0.0078	0.2099	0.9944	5.4352	0.1563	-0.1114	-0.1845	0.1467	-0.1047	-0.1579	0.1205	-0.0730	-0.0785	0.1539	-0.1302	-0.1830	0.0726	-0.1871	-0.2939	0.0575	-0.1718	-0.2724	0.7334	0.6617	0.7423	0.6753	0.7290	0.6624	0.7370	0.6612	0.7239	0.6589	0.7379	0.6768
1143	0.9055	0.6697	6.1164	0.0059	0.1714	0.9961	3.9865	0.2305	-0.1196	-0.2340	0.2155	-0.1282	-0.1981	0.1526	-0.0889	-0.0593	0.2313	-0.1106	-0.2176	0.1350	-0.2160	-0.3409	0.1051	-0.1945	-0.3218	6.1575	0.0067	0.2081	0.9919	4.6529	0.1029	-0.1401	-0.2964	0.0875	-0.1518	-0.2839	0.0452	-0.1194	-0.1826	0.1000	-0.1452	-0.2982	0.0471	-0.1461	-0.3510	0.0211	-0.1730	-0.3423	0.7139	0.6291	0.7287	0.6561	0.7342	0.6674	0.7151	0.6349	0.6964	0.6268	0.7126	0.6503
1524	0.8920	0.6624	6.1484	0.0075	0.1687	0.9965	4.5242	0.1701	-0.1817	-0.3666	0.1498	-0.1942	-0.3536	0.0712	-0.1761	-0.2583	0.1687	-0.1823	-0.3705	0.0863	-0.2068	-0.3883	0.0471	-0.2136	-0.3755	6.1916	0.0079	0.2325	0.9933	5.2395	0.0567	-0.2044	-0.3986	0.0348	-0.2283	-0.3917	-0.0207	-0.2141	-0.3414	0.0531	-0.2029	-0.3949	0.0158	-0.1662	-0.3681	-0.0241	-0.1851	-0.3865	0.7229	0.6455	0.7410	0.6699	0.7497	0.6847	0.7280	0.6473	0.6771	0.6118	0.7017	0.6241
1905	0.8882	0.6612	6.1653	0.0082	0.2082	0.9964	5.0676	0.1563	-0.1611	-0.3791	0.1313	-0.1829	-0.3886	0.0585	-0.1826	-0.3203	0.1543	-0.1660	-0.3867	0.0641	-0.1906	-0.3613	0.0233	-0.2174	-0.3439	6.2068	0.0086	0.2206	0.9931	5.7189	0.0449	-0.1703	-0.4110	0.0225	-0.1806	-0.4149	-0.0332	-0.1790	-0.3792	0.0428	-0.1754	-0.4070	-0.0058	-0.1410	-0.3555	-0.0363	-0.1726	-0.3814	0.7175	0.6451	0.7306	0.6607	0.7465	0.6809	0.7202	0.6491	0.6766	0.5975	0.6812	0.6101
2286	0.8860	0.6613	6.1811	0.0093	0.2053	0.9962	5.5306	0.1455	-0.1883	-0.4074	0.1266	-0.1956	-0.4013	0.0598	-0.1803	-0.3487	0.1436	-0.1761	-0.4017	0.0491	-0.2082	-0.3630	0.0011	-0.2015	-0.3311	6.2242	0.0092	0.2327	0.9916	6.1766	0.0387	-0.1790	-0.4274	0.0198	-0.1687	-0.4286	-0.0358	-0.1666	-0.3963	0.0371	-0.1764	-0.4252	-0.0160	-0.1576	-0.3514	-0.0540	-0.1580	-0.3502	0.7100	0.6418	0.7224	0.6581	0.7382	0.6752	0.7139	0.6454	0.6624	0.5869	0.6717	0.5947
2667	0.8825	0.6632	6.1882	0.0093	0.2061	0.9963	5.6152	0.1407	-0.1858	-0.4261	0.1214	-0.1938	-0.4312	0.0504	-0.1871	-0.3731	0.1404	-0.1724	-0.4237	0.0541	-0.1540	-0.3236	0.0104	-0.1688	-0.3249	6.2301	0.0093	0.2331	0.9901	6.1360	0.0413	-0.1741	-0.4334	0.0213	-0.1630	-0.4458	-0.0400	-0.1602	-0.4215	0.0408	-0.1884	-0.4416	-0.0055	-0.1168	-0.3147	-0.0479	-0.1261	-0.3293	0.7090	0.6423	0.7177	0.6525	0.7316	0.6657	0.7101	0.6420	0.6542	0.5780	0.6674	0.5884
3048	0.8772	0.6999	6.1954	0.0095	0.1915	0.9963	5.9532	0.1378	-0.1750	-0.4191	0.1200	-0.1779	-0.4207	0.0479	-0.1877	-0.3811	0.1371	-0.1821	-0.4143	0.0567	-0.1146	-0.2764	0.0126	-0.1691	-0.2977	6.2390	0.0094	0.2272	0.9921	6.4741	0.0432	-0.1644	-0.4274	0.0183	-0.1489	-0.4347	-0.0423	-0.1736	-0.4221	0.0411	-0.1714	-0.4284	-0.0065	-0.1156	-0.3015	-0.0371	-0.0968	-0.2973	0.7079	0.6396	0.7208	0.6498	0.7418	0.6660	0.7108	0.6408	0.6534	0.5730	0.6479	0.5703
3429	0.8708	0.7014	6.1912	0.0089	0.1897	0.9963	5.9144	0.1466	-0.1572	-0.4078	0.1292	-0.1695	-0.4067	0.0552	-0.1677	-0.3690	0.1452	-0.1667	-0.4106	0.0669	-0.0866	-0.2339	0.0316	-0.1429	-0.2561	6.2358	0.0090	0.2112	0.9901	6.4251	0.0572	-0.1587	-0.4195	0.0333	-0.1462	-0.4272	-0.0282	-0.1553	-0.4155	0.0537	-0.1557	-0.4231	0.0038	-0.0866	-0.2659	-0.0249	-0.0890	-0.2566	0.6950	0.6319	0.7045	0.6374	0.7237	0.6551	0.6957	0.6316	0.6342	0.5463	0.6365	0.5559
3810	0.8713	0.7154	6.1910	0.0088	0.1806	0.9962	5.9453	0.1377	-0.1742	-0.4308	0.1246	-0.1703	-0.4291	0.0603	-0.1594	-0.3920	0.1362	-0.1778	-0.4286	0.0613	-0.1268	-0.2695	0.0339	-0.1617	-0.2540	6.2355	0.0086	0.2129	0.9908	6.4391	0.0500	-0.1565	-0.4370	0.0348	-0.1468	-0.4343	-0.0181	-0.1469	-0.4257	0.0491	-0.1534	-0.4346	0.0023	-0.0730	-0.2481	-0.0221	-0.0735	-0.2375	0.7009	0.6349	0.7067	0.6392	0.7258	0.6531	0.7014	0.6336	0.6391	0.5557	0.6233	0.5450
