batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.0899	0.0128	17.2188	0.0011	0.0413	0.9427	19.0000	-0.0447	-0.0858	0.0804	0.0012	-0.0680	0.0120	0.1017	-0.1093	-0.0212	-0.0010	-0.0459	0.1557	-0.0099	-0.0688	0.0190	-0.0157	-0.0748	0.0247	17.2105	0.0021	0.0372	0.9079	19.0000	-0.0540	-0.0478	0.0300	-0.0561	-0.2047	-0.1746	0.0745	-0.0838	-0.0877	-0.0203	-0.0947	-0.0498	0.0270	0.0478	0.0838	0.0170	0.0070	0.0224	0.1259	0.4434	0.1489	0.5280	0.1653	0.5866	0.0885	0.1572	0.0946	0.2394	0.1352	0.4292
272	0.0656	0.0087	17.2186	0.0017	0.0576	0.9913	19.0000	-0.0491	-0.1303	0.0483	0.0337	-0.2400	-0.2689	0.1014	-0.3420	-0.2486	-0.0010	-0.1558	-0.0030	-0.0232	0.0532	0.2138	-0.0266	0.0137	0.1778	17.2105	0.0017	0.0521	0.9732	19.0000	-0.0609	-0.1566	0.1182	-0.0487	-0.1014	-0.2443	0.0880	-0.2395	-0.3965	-0.0028	-0.1842	-0.2254	0.0243	0.0211	0.1930	0.0262	-0.0218	0.1395	0.1714	0.6220	0.4252	0.8871	0.3064	0.8054	0.0847	0.0969	0.1789	0.6347	0.1430	0.5193
408	0.0301	0.0046	17.2184	0.0026	0.0677	0.9927	19.0000	-0.0156	-0.2455	0.0408	0.0653	-0.3299	-0.2985	0.1763	-0.4266	-0.4026	-0.0131	-0.1948	0.0198	-0.1195	0.0549	0.2586	-0.1098	0.0734	0.2777	17.2103	0.0027	0.0563	0.9854	19.0000	-0.0369	-0.1706	0.0186	0.0346	-0.0704	-0.0562	0.0430	-0.4250	-0.4640	-0.0150	-0.1614	-0.1417	0.0408	0.2816	0.4408	0.0365	0.2333	0.4285	0.2337	0.7427	0.2371	0.6527	0.4592	0.8757	0.1840	0.5385	0.1062	0.3325	0.0884	0.1425
544	0.0165	0.0066	17.2183	0.0028	0.0652	0.9901	19.0000	-0.0223	-0.2033	-0.0218	0.0818	-0.2933	-0.3171	0.0939	-0.4228	-0.3880	0.0810	-0.1844	-0.0136	-0.1457	0.0520	0.2114	-0.0315	0.0127	0.1844	17.2103	0.0027	0.0477	0.9823	19.0000	-0.0410	-0.0811	0.0439	-0.0329	-0.0599	-0.4214	0.0946	-0.3697	-0.3943	0.0388	-0.1752	-0.2939	0.0712	-0.0044	0.1899	-0.0126	0.2230	0.4662	0.2443	0.6974	0.1524	0.5611	0.2297	0.6630	0.0899	0.1899	0.0896	0.1694	0.0816	0.0387
680	0.0168	0.0030	17.2182	0.0029	0.0603	0.9924	19.0000	0.0227	-0.1569	0.0001	0.0778	-0.2848	-0.2653	0.1014	-0.4227	-0.3631	0.0472	-0.1564	0.0096	-0.1153	0.0754	0.2590	-0.1148	0.0821	0.2713	17.2102	0.0026	0.0377	0.9754	19.0000	0.0579	-0.0675	-0.0711	-0.0193	-0.0469	-0.4066	0.0875	-0.3316	-0.3013	0.0219	-0.0715	0.0469	-0.0430	0.1680	0.2974	0.0621	0.0428	0.2548	0.1395	0.4899	0.2910	0.8004	0.2540	0.6524	0.1198	0.3589	0.1142	0.3836	0.2340	0.6897
816	0.0154	0.0050	17.2183	0.0016	0.0541	0.9898	19.0000	0.0322	-0.2240	-0.0690	0.1369	-0.2748	-0.2819	0.0349	-0.4219	-0.3463	0.0735	-0.2352	0.0300	-0.0098	0.0797	0.2960	-0.0839	0.0584	0.2591	17.2101	0.0028	0.0525	0.9836	19.0000	-0.0286	0.0061	0.0803	0.0226	0.1400	-0.1525	-0.0474	-0.4596	-0.4763	0.0796	-0.0373	-0.0978	0.0713	0.2882	0.4031	-0.0248	0.2226	0.3197	0.1201	0.4095	0.3509	0.7920	0.3106	0.7698	0.0953	0.2369	0.1359	0.4588	0.0821	0.0538
952	0.0462	0.0113	17.2183	0.0020	0.0554	0.9907	19.0000	-0.0076	-0.2161	-0.0238	0.0166	-0.2920	-0.3250	0.1324	-0.4076	-0.3081	0.1310	-0.2455	-0.0017	-0.0318	0.0498	0.2775	-0.0631	0.0697	0.3058	17.2098	0.0025	0.0486	0.9809	19.0000	0.0047	0.0123	0.1592	-0.1202	0.0869	-0.3572	0.0522	-0.4038	-0.3316	0.0178	-0.1066	-0.1349	0.0124	0.2421	0.3268	0.1327	0.2815	0.3961	0.1879	0.6595	0.3164	0.7604	0.2810	0.6901	0.0907	0.1867	0.0888	0.1823	0.0862	0.1500
1088	0.0699	0.0140	17.2180	0.0037	0.0656	0.9919	19.0000	0.1093	-0.2368	-0.0078	-0.0111	-0.3296	-0.3194	-0.0463	-0.4282	-0.3811	0.1651	-0.2422	-0.0174	-0.0477	0.0840	0.3320	-0.0404	0.0554	0.2963	17.2097	0.0022	0.0368	0.9809	19.0000	0.0711	0.0474	0.0039	-0.1136	-0.0107	-0.4009	-0.1008	-0.4794	-0.4443	-0.0758	-0.1693	-0.1660	0.1071	0.1491	0.3579	0.0555	0.0841	0.1811	0.1804	0.5733	0.3081	0.7896	0.4251	0.8194	0.1642	0.6022	0.0887	0.1696	0.1481	0.4120
1224	0.0231	0.0083	17.2180	0.0018	0.0553	0.9945	19.0000	0.0621	-0.2209	-0.0196	0.0221	-0.3196	-0.3184	-0.0625	-0.4222	-0.3598	-0.0250	-0.2929	-0.0811	0.0314	0.0463	0.2531	0.0297	0.0784	0.2946	17.2102	0.0022	0.0611	0.9841	19.0000	-0.1406	0.0215	-0.1007	-0.1184	-0.0261	-0.3896	-0.0337	-0.4583	-0.5421	-0.1103	-0.2048	-0.2241	0.0360	0.0943	0.2899	0.1118	0.4191	0.5969	0.1668	0.5214	0.1883	0.6503	0.3473	0.8289	0.1391	0.4831	0.1000	0.2862	0.1084	0.3435
1360	0.0235	0.0081	17.2181	0.0030	0.0585	0.9938	19.0000	-0.0104	-0.2362	-0.0212	-0.0072	-0.3273	-0.2731	0.0094	-0.4253	-0.3009	-0.0651	-0.2791	-0.0745	0.0357	0.0647	0.2935	0.0123	0.0295	0.3302	17.2098	0.0012	0.0422	0.9836	19.0000	-0.0892	-0.0535	0.0272	-0.1906	-0.0630	-0.2687	-0.1975	-0.4702	-0.4389	-0.0669	-0.2092	-0.0171	0.0981	0.0184	0.1925	-0.0050	0.1953	0.3439	0.2054	0.6565	0.4022	0.8466	0.1586	0.5393	0.1266	0.4530	0.1231	0.3309	0.1230	0.3111
