batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.1322	0.0573	6.1616	0.0205	0.6555	0.3167	3.4890	0.0080	-0.0172	0.0273	0.0095	0.0012	0.0289	0.0238	-0.0024	0.0522	0.0012	0.0124	0.0280	-0.0016	-0.0508	-0.0170	-0.0020	-0.0914	-0.0487	6.1749	0.0203	0.6750	0.3212	3.4511	-0.0004	0.0099	0.0144	0.0064	0.0131	0.0109	0.0165	0.0042	0.0248	0.0039	0.0002	0.0097	-0.0080	-0.0145	-0.0007	-0.0098	-0.0354	-0.0188	0.6518	0.5623	0.6438	0.5533	0.6202	0.5309	0.6316	0.5427	0.5836	0.4887	0.6020	0.5078
762	0.1057	0.0393	6.1414	0.0227	0.6667	0.2323	2.5661	0.0031	-0.0343	-0.0272	0.0027	0.0173	0.0204	0.0098	-0.0041	0.0078	0.0111	-0.0186	-0.0014	-0.0242	-0.0831	-0.0633	-0.0022	0.0081	0.0232	6.1495	0.0219	0.6950	0.2434	2.5267	-0.0108	-0.0104	-0.0139	0.0066	-0.0116	-0.0089	0.0084	-0.0009	0.0018	-0.0054	-0.0198	-0.0122	-0.0122	-0.0366	-0.0256	-0.0178	-0.0200	-0.0081	0.5768	0.4787	0.5835	0.5022	0.5705	0.4842	0.5888	0.5012	0.5932	0.5094	0.5889	0.5059
1143	0.1602	0.0494	6.0314	0.0129	0.7440	0.2416	1.7220	-0.0137	-0.0229	-0.0164	-0.0064	-0.0083	0.0006	-0.0045	-0.0264	-0.0157	-0.0056	-0.0334	-0.0217	-0.0168	-0.0417	-0.0119	-0.0007	-0.0199	-0.0002	6.0441	0.0134	0.7984	0.2393	1.7266	0.0030	0.0196	0.0151	-0.0036	-0.0237	-0.0184	-0.0034	-0.0128	-0.0087	0.0026	0.0019	0.0101	-0.0082	-0.0009	-0.0005	0.0074	0.0148	0.0210	0.5738	0.4845	0.5988	0.5125	0.5806	0.5110	0.5829	0.5005	0.5686	0.4862	0.5871	0.5150
1524	0.1420	0.0264	5.9398	0.0035	0.5923	0.1690	1.2398	-0.0483	-0.0160	-0.0150	-0.0480	-0.0130	-0.0107	-0.0131	-0.0138	-0.0098	-0.0482	-0.0507	-0.0484	-0.0075	-0.0127	-0.0025	-0.0215	-0.0234	-0.0425	5.9516	0.0035	0.6180	0.1671	1.2348	-0.0288	-0.0070	-0.0088	-0.0320	0.0093	0.0058	-0.0170	-0.0045	-0.0028	-0.0138	0.0119	0.0156	0.0075	0.0102	0.0127	0.0036	0.0237	0.0219	0.5705	0.4801	0.5584	0.4715	0.5448	0.4560	0.5512	0.4610	0.5729	0.4768	0.5736	0.4751
1905	0.0783	0.0386	6.0282	0.0142	0.7946	0.1343	1.6946	-0.0010	-0.0233	0.0194	0.0031	-0.0010	0.0052	-0.0014	-0.0495	-0.0350	0.0004	-0.0384	-0.0054	-0.0023	-0.0026	0.0179	0.0051	-0.0035	0.0165	6.0423	0.0143	0.7924	0.1326	1.6926	-0.0002	-0.0183	-0.0016	0.0040	-0.0112	0.0025	-0.0013	0.0027	0.0080	-0.0002	-0.0101	0.0057	0.0017	-0.0211	-0.0047	0.0010	-0.0152	0.0109	0.6000	0.5071	0.6079	0.5157	0.5691	0.4833	0.5876	0.5024	0.6064	0.5127	0.5731	0.4823
2286	0.1502	0.0640	6.0539	0.0143	0.7431	0.2316	2.0317	-0.0062	-0.0183	0.0117	0.0006	-0.0442	-0.0082	0.0045	-0.0191	0.0004	-0.0034	-0.0434	-0.0113	-0.0079	-0.0772	-0.0455	-0.0003	-0.0009	0.0100	6.0642	0.0143	0.7721	0.2158	2.0246	-0.0093	-0.0274	-0.0051	-0.0036	0.0045	0.0103	-0.0115	-0.0303	-0.0257	-0.0088	-0.0438	-0.0281	-0.0104	-0.0207	-0.0013	0.0105	-0.0021	0.0195	0.6166	0.5226	0.6181	0.5240	0.5954	0.5173	0.6125	0.5265	0.5936	0.5067	0.6060	0.5177
2667	0.1432	0.0163	5.9084	0.0008	0.5331	0.1483	1.0602	0.0474	0.0420	0.0609	0.0471	0.0298	0.0368	0.0519	0.0612	0.0764	0.0418	0.0400	0.0567	0.0312	0.0112	0.0225	0.0299	0.0208	0.0399	5.9212	0.0007	0.6507	0.1699	1.0603	0.0414	0.0106	-0.0075	0.0563	0.0524	0.0458	0.0583	0.0464	0.0348	0.0447	0.0335	0.0142	0.0343	0.0053	0.0043	0.0261	-0.0008	-0.0050	0.5754	0.5009	0.5700	0.4924	0.5692	0.4929	0.5823	0.5069	0.5664	0.4628	0.5736	0.4834
3048	0.1189	0.0499	6.1234	0.0176	0.6672	0.2677	2.9317	0.0037	-0.0316	-0.0046	0.0014	-0.0427	-0.0337	0.0098	0.0181	0.0302	0.0053	-0.0176	0.0142	-0.0122	-0.0677	-0.0551	-0.0191	-0.0613	-0.0453	6.1445	0.0180	0.7005	0.2760	3.0172	-0.0061	-0.0236	-0.0035	-0.0009	-0.0269	-0.0234	-0.0064	-0.0366	-0.0193	-0.0001	-0.0208	-0.0179	-0.0076	-0.0385	-0.0080	-0.0111	-0.0388	-0.0239	0.6064	0.5167	0.6019	0.5066	0.6119	0.5285	0.5931	0.4982	0.6071	0.5150	0.5860	0.4928
3429	0.1015	0.0449	6.1212	0.0203	0.6819	0.2207	2.4852	-0.0142	-0.0341	-0.0211	-0.0248	-0.0295	-0.0518	-0.0061	-0.0444	-0.0272	-0.0250	-0.0517	-0.0623	-0.0285	-0.0395	-0.0372	-0.0384	-0.0847	-0.0912	6.1379	0.0204	0.7119	0.2300	2.5155	-0.0225	-0.0170	-0.0199	-0.0248	0.0028	-0.0045	0.0010	0.0130	0.0069	-0.0269	-0.0079	-0.0176	-0.0207	-0.0162	-0.0180	-0.0458	-0.0216	-0.0299	0.5963	0.5176	0.6173	0.5381	0.6020	0.5321	0.6098	0.5280	0.5788	0.4997	0.5750	0.4878
3810	0.0564	0.0207	6.0489	0.0175	0.7401	0.1013	1.7142	-0.0199	-0.0326	-0.0299	-0.0006	-0.0094	-0.0049	0.0057	0.0152	0.0178	-0.0038	-0.0096	-0.0063	-0.0137	-0.0150	-0.0060	0.0100	0.0173	0.0245	6.0546	0.0172	0.7912	0.0948	1.6727	-0.0008	0.0273	0.0316	-0.0075	0.0087	0.0096	0.0177	0.0084	0.0112	-0.0098	0.0014	0.0041	-0.0040	-0.0176	-0.0169	0.0087	-0.0055	0.0040	0.5714	0.4888	0.5690	0.4858	0.5531	0.4729	0.5788	0.4954	0.5726	0.4914	0.5728	0.4933
