batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
136	0.9050	0.1367	16.5362	0.0090	0.1517	0.9974	6.7666	0.3985	-0.3487	-0.3840	0.3949	-0.3198	-0.3480	0.3744	-0.2895	-0.3108	0.3983	-0.3305	-0.3727	0.3112	-0.2939	-0.3429	0.3132	-0.2338	-0.3280	16.6243	0.0111	0.1021	0.9952	8.1030	0.0593	-0.1618	-0.4496	0.0478	-0.0803	-0.4276	0.0265	-0.0978	-0.3693	0.0593	-0.2487	-0.4408	0.0445	0.0386	-0.2724	0.0361	0.1654	-0.3022	0.3219	0.8127	0.2914	0.7916	0.2539	0.7545	0.3040	0.7964	0.1985	0.6849	0.2030	0.6902
272	0.9302	0.2451	16.4076	0.0035	0.1400	0.9961	3.1440	0.3807	-0.3291	-0.4361	0.3786	-0.3376	-0.4353	0.3663	-0.3144	-0.4186	0.3730	-0.3444	-0.4395	0.3407	-0.3071	-0.4581	0.3369	-0.3077	-0.4388	16.4911	0.0051	0.1208	0.9841	4.5379	0.0318	-0.2079	-0.5070	0.0277	-0.0921	-0.4833	0.0162	-0.1219	-0.4399	0.0352	-0.2702	-0.5123	0.0746	0.2215	-0.3693	0.0535	-0.1070	-0.4404	0.5070	0.8717	0.4946	0.8674	0.4177	0.8474	0.4401	0.8518	0.2447	0.7543	0.2573	0.7682
408	0.9477	0.2791	16.3435	0.0019	0.1628	0.9908	1.9666	0.3740	-0.3675	-0.4524	0.3727	-0.3628	-0.4678	0.3549	-0.3510	-0.4597	0.3692	-0.3667	-0.4516	0.3339	-0.3131	-0.4555	0.3274	-0.3500	-0.4713	16.4036	0.0033	0.1588	0.9738	3.0848	0.0123	-0.2737	-0.5395	0.0075	-0.3039	-0.5500	-0.0046	-0.3132	-0.5066	0.0124	-0.2601	-0.5452	0.0240	0.0487	-0.4487	0.0097	-0.2092	-0.5430	0.5396	0.8874	0.5481	0.8943	0.5656	0.8994	0.4825	0.8750	0.2677	0.7771	0.2959	0.8005
544	0.9355	0.2838	16.4006	0.0035	0.1511	0.9939	2.9308	0.3857	-0.2825	-0.4055	0.3826	-0.2941	-0.4159	0.3564	-0.3009	-0.4208	0.3832	-0.2935	-0.4081	0.3425	-0.2326	-0.4127	0.3329	-0.3243	-0.4414	16.5221	0.0072	0.1520	0.9732	4.9293	0.0579	-0.1961	-0.4947	0.0494	-0.1368	-0.4873	0.0242	-0.1561	-0.4811	0.0553	-0.1232	-0.4952	0.0990	0.0623	-0.3785	0.0592	0.0873	-0.4145	0.6045	0.9139	0.5957	0.9136	0.5989	0.9126	0.5811	0.9095	0.2860	0.7954	0.3101	0.8166
680	0.9406	0.2695	16.3627	0.0023	0.2075	0.9897	2.4238	0.3971	-0.3000	-0.4043	0.3937	-0.3125	-0.4191	0.3691	-0.3194	-0.4220	0.3947	-0.2981	-0.4056	0.3575	-0.2703	-0.3945	0.3457	-0.3111	-0.4242	16.4231	0.0043	0.2003	0.9788	3.8249	0.0777	-0.1982	-0.5018	0.0748	-0.1939	-0.5154	0.0603	-0.1421	-0.5263	0.0766	-0.1303	-0.5123	0.0795	-0.1145	-0.4474	0.0630	-0.1035	-0.5000	0.4299	0.8581	0.4453	0.8629	0.4529	0.8711	0.3951	0.8429	0.2502	0.7516	0.2640	0.7716
816	0.9412	0.2727	16.3519	0.0021	0.1942	0.9840	2.1115	0.3924	-0.3030	-0.4024	0.3885	-0.3058	-0.4154	0.3603	-0.3138	-0.4213	0.3916	-0.2844	-0.3939	0.3493	-0.2631	-0.3884	0.3358	-0.2971	-0.4212	16.4134	0.0038	0.2195	0.9720	3.3364	0.0789	-0.0601	-0.4978	0.0774	-0.0206	-0.4965	0.0572	0.0013	-0.4965	0.0792	-0.1175	-0.4899	0.0697	-0.1298	-0.4820	0.0600	-0.1351	-0.4711	0.4493	0.8512	0.4618	0.8619	0.4667	0.8662	0.4257	0.8457	0.2441	0.7363	0.2564	0.7588
952	0.9382	0.2568	16.3603	0.0023	0.2420	0.9881	2.4614	0.4085	-0.3198	-0.3921	0.4041	-0.3200	-0.4055	0.3695	-0.3299	-0.4215	0.4071	-0.3156	-0.3975	0.3685	-0.2947	-0.3897	0.3546	-0.3314	-0.4122	16.4212	0.0042	0.2306	0.9773	4.0114	0.1131	-0.1732	-0.4807	0.1070	-0.1658	-0.4934	0.0918	-0.2588	-0.5000	0.1133	-0.0671	-0.4803	0.1096	-0.0469	-0.4496	0.0913	-0.1531	-0.4702	0.3911	0.8375	0.3990	0.8431	0.4049	0.8490	0.3640	0.8259	0.2559	0.7550	0.2556	0.7551
1088	0.9387	0.2853	16.3589	0.0021	0.2225	0.9865	2.4244	0.4042	-0.2874	-0.3793	0.3991	-0.2979	-0.3944	0.3708	-0.3139	-0.4107	0.4010	-0.2862	-0.3798	0.3634	-0.2947	-0.3861	0.3452	-0.3034	-0.3987	16.4343	0.0044	0.2287	0.9748	4.2534	0.1030	-0.1461	-0.4509	0.0965	-0.0522	-0.4614	0.0810	-0.1118	-0.4719	0.1027	-0.0842	-0.4601	0.0973	-0.1022	-0.4364	0.0779	-0.0785	-0.4487	0.4668	0.8630	0.4740	0.8693	0.4759	0.8737	0.4455	0.8512	0.2638	0.7607	0.2731	0.7748
1224	0.9370	0.2829	16.3669	0.0025	0.2244	0.9872	2.5783	0.4129	-0.2819	-0.3652	0.4042	-0.2861	-0.3862	0.3717	-0.2923	-0.3958	0.4087	-0.2603	-0.3588	0.3723	-0.2549	-0.3502	0.3515	-0.2984	-0.3935	16.4422	0.0046	0.2186	0.9732	4.4162	0.1336	-0.1447	-0.4439	0.1286	-0.1737	-0.4456	0.1204	-0.1386	-0.4487	0.1337	-0.0311	-0.4500	0.1244	-0.0149	-0.3961	0.1027	-0.1355	-0.4390	0.4356	0.8534	0.4380	0.8615	0.4528	0.8698	0.4053	0.8460	0.2563	0.7552	0.2534	0.7531
1360	0.9388	0.2844	16.3490	0.0019	0.2334	0.9838	2.2013	0.4167	-0.2900	-0.3613	0.4110	-0.2981	-0.3797	0.3784	-0.3145	-0.3968	0.4132	-0.2896	-0.3641	0.3743	-0.2647	-0.3395	0.3561	-0.2834	-0.3535	16.4057	0.0033	0.2430	0.9727	3.5899	0.1577	-0.1386	-0.4333	0.1515	-0.1618	-0.4522	0.1436	-0.2776	-0.4561	0.1601	-0.0711	-0.4469	0.1504	-0.1000	-0.3952	0.1265	-0.1123	-0.4439	0.3782	0.8361	0.3848	0.8423	0.3865	0.8460	0.3623	0.8300	0.2332	0.7281	0.2371	0.7371
