batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap
136	0.9128	0.0708	17.2215	0.0420	0.0831	0.9999	19.0000	0.2317	-0.1886	-0.2118	0.2002	-0.2006	-0.2180	0.1214	-0.1736	-0.1854	0.2309	-0.1803	-0.1859	17.2074	0.0425	0.0723	1.0000	19.0000	0.2202	-0.1439	-0.1180	0.1912	-0.1478	-0.1338	0.1277	-0.1623	-0.0912	0.2140	0.0518	-0.0496	0.2438	0.6907	0.3506	0.8017	0.4417	0.8679	0.2146	0.6636
272	0.9219	0.0908	17.2071	0.0417	0.0872	1.0000	19.0000	0.2709	-0.1853	-0.2186	0.2608	-0.1932	-0.2369	0.1854	-0.2154	-0.2552	0.2666	-0.1614	-0.2266	17.1929	0.0419	0.0740	0.9996	19.0000	0.2929	-0.0737	-0.1654	0.2803	-0.1939	-0.2268	0.2173	-0.1171	-0.1693	0.2893	-0.0886	-0.1741	0.1952	0.6291	0.2123	0.6507	0.3136	0.7581	0.1717	0.5871
408	0.8819	0.1229	17.2134	0.0397	0.1119	1.0000	19.0000	0.3442	-0.2544	-0.2206	0.3218	-0.2401	-0.2201	0.2408	-0.2577	-0.2732	0.3428	-0.2242	-0.2074	17.1976	0.0398	0.0885	0.9996	19.0000	0.3407	-0.1522	-0.2316	0.3262	-0.2127	-0.2961	0.2646	-0.1579	-0.2807	0.3413	-0.2096	-0.2825	0.1335	0.4777	0.1390	0.4977	0.2083	0.6358	0.1270	0.4528
544	0.8570	0.1461	17.2098	0.0384	0.1387	1.0000	19.0000	0.3407	-0.2860	-0.3079	0.3202	-0.2847	-0.3034	0.2558	-0.2834	-0.3334	0.3373	-0.2922	-0.3019	17.1944	0.0390	0.0991	0.9996	19.0000	0.3577	-0.1522	-0.3237	0.3363	-0.1868	-0.3272	0.2742	-0.1982	-0.3289	0.3539	-0.1930	-0.3154	0.1474	0.5209	0.1580	0.5419	0.2139	0.6353	0.1493	0.5221
680	0.8638	0.1786	17.2040	0.0382	0.1736	0.9999	19.0000	0.3893	-0.2821	-0.2713	0.3685	-0.3143	-0.2880	0.2928	-0.3170	-0.3375	0.3860	-0.2789	-0.2841	17.1877	0.0390	0.1015	1.0000	19.0000	0.3964	-0.1719	-0.2711	0.3745	-0.1829	-0.2873	0.3003	-0.1864	-0.3035	0.3938	-0.1566	-0.2785	0.1311	0.4590	0.1357	0.4776	0.1816	0.5862	0.1293	0.4547
816	0.8941	0.2005	17.1959	0.0394	0.1611	0.9999	19.0000	0.4319	-0.2502	-0.2634	0.4197	-0.2863	-0.2770	0.3446	-0.3049	-0.3110	0.4293	-0.2387	-0.2612	17.1795	0.0392	0.0928	0.9996	19.0000	0.4229	-0.1882	-0.3241	0.4091	-0.2206	-0.3443	0.3339	-0.2140	-0.3373	0.4202	-0.2241	-0.3303	0.1265	0.4459	0.1295	0.4562	0.1535	0.5317	0.1254	0.4405
952	0.8825	0.2130	17.1954	0.0388	0.1697	0.9999	19.0000	0.4504	-0.2639	-0.2671	0.4362	-0.2904	-0.2766	0.3516	-0.3021	-0.3147	0.4483	-0.2621	-0.2618	17.1794	0.0386	0.1005	0.9992	19.0000	0.4282	-0.2509	-0.2982	0.4143	-0.2522	-0.3237	0.3367	-0.2154	-0.3281	0.4277	-0.2684	-0.3009	0.1346	0.4758	0.1378	0.4850	0.1673	0.5604	0.1304	0.4606
1088	0.9191	0.2416	17.1896	0.0403	0.1623	0.9997	19.0000	0.4727	-0.2449	-0.2840	0.4624	-0.2630	-0.2903	0.3828	-0.2831	-0.3081	0.4703	-0.2417	-0.2814	17.1736	0.0397	0.0838	0.9992	19.0000	0.4462	-0.2075	-0.3246	0.4365	-0.2434	-0.3325	0.3632	-0.2237	-0.3320	0.4412	-0.2338	-0.3294	0.1412	0.4974	0.1450	0.5070	0.1682	0.5709	0.1458	0.5087
1224	0.9232	0.2533	17.1876	0.0405	0.1506	0.9994	19.0000	0.4716	-0.2352	-0.2881	0.4644	-0.2582	-0.2972	0.3907	-0.2808	-0.3006	0.4687	-0.2299	-0.2848	17.1714	0.0399	0.0975	0.9988	19.0000	0.4458	-0.2035	-0.3430	0.4383	-0.2101	-0.3575	0.3703	-0.2583	-0.3377	0.4441	-0.1864	-0.3408	0.1415	0.5058	0.1379	0.4925	0.1467	0.5193	0.1378	0.4929
1360	0.9261	0.2613	17.1865	0.0405	0.1584	0.9993	19.0000	0.4773	-0.2541	-0.3266	0.4695	-0.2809	-0.3374	0.3770	-0.3184	-0.3518	0.4748	-0.2566	-0.3262	17.1704	0.0400	0.1088	0.9992	19.0000	0.4555	-0.1518	-0.2833	0.4482	-0.2202	-0.3303	0.3606	-0.2430	-0.3447	0.4533	-0.1680	-0.2961	0.1406	0.4944	0.1370	0.4844	0.1461	0.5145	0.1411	0.4963
1496	0.9156	0.2624	17.1877	0.0400	0.1736	0.9990	19.0000	0.4815	-0.2217	-0.2750	0.4722	-0.2480	-0.2857	0.3811	-0.2801	-0.3003	0.4788	-0.2267	-0.2757	17.1715	0.0396	0.1148	0.9992	19.0000	0.4545	-0.2136	-0.3079	0.4468	-0.2101	-0.3268	0.3665	-0.2570	-0.3504	0.4507	-0.2118	-0.3211	0.1336	0.4762	0.1322	0.4706	0.1459	0.5177	0.1352	0.4828
