batch_num	val_accuracy	val_macro_f1_scores	id_ece	id_sce	id_ace	id_coverage_percentage	id_coverage_width	id_max_prob_kendalls_tau_token	id_max_prob_kendalls_tau_max_seq	id_max_prob_kendalls_tau_seq	id_predictive_entropy_kendalls_tau_token	id_predictive_entropy_kendalls_tau_max_seq	id_predictive_entropy_kendalls_tau_seq	id_dempster_shafer_kendalls_tau_token	id_dempster_shafer_kendalls_tau_max_seq	id_dempster_shafer_kendalls_tau_seq	id_softmax_gap_kendalls_tau_token	id_softmax_gap_kendalls_tau_max_seq	id_softmax_gap_kendalls_tau_seq	id_variance_kendalls_tau_token	id_variance_kendalls_tau_max_seq	id_variance_kendalls_tau_seq	id_mutual_information_kendalls_tau_token	id_mutual_information_kendalls_tau_max_seq	id_mutual_information_kendalls_tau_seq	ood_ece	ood_sce	ood_ace	ood_coverage_percentage	ood_coverage_width	ood_max_prob_kendalls_tau_token	ood_max_prob_kendalls_tau_max_seq	ood_max_prob_kendalls_tau_seq	ood_predictive_entropy_kendalls_tau_token	ood_predictive_entropy_kendalls_tau_max_seq	ood_predictive_entropy_kendalls_tau_seq	ood_dempster_shafer_kendalls_tau_token	ood_dempster_shafer_kendalls_tau_max_seq	ood_dempster_shafer_kendalls_tau_seq	ood_softmax_gap_kendalls_tau_token	ood_softmax_gap_kendalls_tau_max_seq	ood_softmax_gap_kendalls_tau_seq	ood_variance_kendalls_tau_token	ood_variance_kendalls_tau_max_seq	ood_variance_kendalls_tau_seq	ood_mutual_information_kendalls_tau_token	ood_mutual_information_kendalls_tau_max_seq	ood_mutual_information_kendalls_tau_seq	aupr_max_prob	auroc_max_prob	aupr_predictive_entropy	auroc_predictive_entropy	aupr_dempster_shafer	auroc_dempster_shafer	aupr_softmax_gap	auroc_softmax_gap	aupr_variance	auroc_variance	aupr_mutual_information	auroc_mutual_information
381	0.2725	0.0271	6.6872	0.0231	0.2321	0.9993	14.6795	-0.0638	-0.1588	-0.1464	-0.0981	-0.2101	-0.1904	-0.1033	-0.2133	-0.2012	0.0057	-0.0069	-0.0411	0.0717	0.0724	0.1602	0.0804	0.0788	0.1752	6.6973	0.0226	0.2494	0.9969	14.6152	-0.0352	-0.0218	-0.0409	-0.0472	-0.0589	-0.0508	-0.0495	-0.0574	-0.0545	0.0019	0.0116	-0.0298	0.0328	0.0660	0.0459	0.0384	0.0608	0.0530	0.5182	0.3695	0.5143	0.3668	0.5139	0.3673	0.4970	0.3562	0.6743	0.6080	0.6722	0.6061
762	0.3570	0.0744	6.6735	0.0247	0.2412	0.9968	12.4412	0.1008	0.0185	-0.0121	-0.0439	-0.1927	-0.1803	-0.0567	-0.2012	-0.1960	0.1191	0.0363	0.0003	0.0579	0.0788	0.2031	0.0593	0.0982	0.1949	6.6832	0.0240	0.2631	0.9906	12.3896	0.0713	0.0215	0.0108	-0.0008	-0.0378	-0.0448	-0.0096	-0.0390	-0.0507	0.0849	0.0306	0.0176	0.0133	0.0917	0.0805	0.0145	0.0805	0.0644	0.4967	0.3673	0.5098	0.3633	0.5116	0.3651	0.4916	0.3611	0.6459	0.5771	0.6581	0.5914
1143	0.3761	0.0728	6.6427	0.0252	0.2568	0.9935	11.5408	0.0791	0.0591	-0.0762	-0.0034	-0.1702	-0.1629	-0.0134	-0.1754	-0.1782	0.0626	0.0762	-0.1170	-0.0081	0.0193	0.1928	0.0042	0.0272	0.1880	6.6494	0.0242	0.2810	0.9808	11.4730	0.0501	-0.0027	-0.0525	0.0217	-0.0380	-0.0678	0.0181	-0.0292	-0.0595	0.0387	0.0170	-0.0804	-0.0420	0.0452	0.1007	-0.0309	0.0505	0.0863	0.5112	0.3942	0.5148	0.3869	0.5110	0.3713	0.5460	0.4433	0.6152	0.5014	0.6210	0.5242
1524	0.3795	0.0746	6.6054	0.0254	0.2785	0.9868	11.0080	0.0528	0.0530	-0.1160	0.0226	-0.0226	-0.1384	-0.0050	-0.1629	-0.1562	0.0432	0.0668	-0.1433	-0.0118	0.0756	0.2199	-0.0109	0.0439	0.2041	6.6098	0.0248	0.3130	0.9727	10.9594	0.0234	-0.0350	-0.0930	0.0096	-0.0462	-0.0927	0.0088	-0.0473	-0.0772	0.0187	-0.0236	-0.0933	-0.0290	0.0730	0.1178	-0.0341	0.0625	0.1094	0.5580	0.4583	0.5437	0.4415	0.5173	0.3947	0.5901	0.4765	0.6102	0.4898	0.6115	0.4929
1905	0.3822	0.0760	6.5889	0.0249	0.2894	0.9828	10.8018	0.0621	0.0488	-0.1418	0.0469	0.0156	-0.1413	0.0319	-0.0631	-0.1544	0.0487	0.0531	-0.1627	0.0044	0.1569	0.2398	0.0010	0.1331	0.2282	6.5937	0.0243	0.3224	0.9690	10.7699	0.0324	-0.0323	-0.1034	0.0215	-0.0570	-0.1047	0.0166	-0.0660	-0.1037	0.0258	-0.0284	-0.0991	-0.0001	0.1272	0.1375	-0.0102	0.1056	0.1301	0.5960	0.4820	0.5793	0.4747	0.5354	0.4301	0.6146	0.4875	0.5991	0.4762	0.6051	0.4821
2286	0.3849	0.0772	6.5885	0.0243	0.2815	0.9828	10.8069	0.0938	0.0613	-0.1658	0.0753	0.0057	-0.1631	0.0630	-0.0262	-0.1637	0.0741	0.0750	-0.1797	0.0016	0.1679	0.2497	0.0073	0.1523	0.2427	6.5942	0.0237	0.3153	0.9694	10.7807	0.0558	-0.0392	-0.1128	0.0421	-0.0582	-0.1139	0.0322	-0.0758	-0.1240	0.0384	-0.0318	-0.1062	0.0033	0.1336	0.1491	0.0025	0.1206	0.1439	0.6238	0.4935	0.6095	0.4896	0.5632	0.4643	0.6315	0.4947	0.5969	0.4724	0.6027	0.4778
2667	0.3899	0.0801	6.5846	0.0242	0.2934	0.9857	10.9478	0.1352	0.0937	-0.1782	0.1094	0.0293	-0.1802	0.0961	-0.0072	-0.1716	0.1352	0.1028	-0.1906	-0.0388	0.1676	0.2565	-0.0198	0.1567	0.2501	6.5916	0.0238	0.3075	0.9727	10.9116	0.0862	-0.0130	-0.1230	0.0664	-0.0762	-0.1240	0.0574	-0.0844	-0.1390	0.0839	-0.0163	-0.1176	-0.0163	0.1353	0.1621	-0.0107	0.1253	0.1568	0.6393	0.5002	0.6313	0.4978	0.5919	0.4859	0.6412	0.4991	0.6013	0.4747	0.6041	0.4781
3048	0.3964	0.0843	6.5868	0.0247	0.2907	0.9960	11.7228	0.1543	0.0892	-0.1948	0.1366	0.0678	-0.1973	0.1129	0.0190	-0.1849	0.1664	0.0918	-0.2039	-0.0826	0.1594	0.2512	-0.0304	0.1540	0.2487	6.5955	0.0238	0.3000	0.9841	11.6648	0.0982	-0.0129	-0.1369	0.0863	-0.0580	-0.1353	0.0674	-0.0687	-0.1501	0.1042	-0.0065	-0.1303	-0.0464	0.1393	0.1675	-0.0170	0.1291	0.1637	0.6501	0.5058	0.6417	0.5030	0.6187	0.4989	0.6509	0.5038	0.6059	0.4786	0.6059	0.4817
3429	0.4027	0.0879	6.5890	0.0254	0.2801	0.9962	11.8774	0.1846	0.0755	-0.2119	0.1720	0.0670	-0.2108	0.1537	0.0440	-0.1950	0.1957	0.0902	-0.2186	-0.1163	0.1384	0.2326	-0.0262	0.1361	0.2354	6.5984	0.0252	0.2944	0.9846	11.8704	0.1180	-0.1119	-0.1530	0.1110	-0.0170	-0.1457	0.0949	-0.0482	-0.1614	0.1270	-0.0347	-0.1454	-0.0780	0.1293	0.0860	-0.0151	0.1299	0.1001	0.6556	0.5104	0.6433	0.5063	0.6335	0.5064	0.6523	0.5068	0.6481	0.5438	0.6408	0.5395
3810	0.4075	0.0893	6.6010	0.0261	0.2640	0.9970	12.6380	0.2066	0.0427	-0.2237	0.1934	0.0677	-0.2228	0.1823	0.0523	-0.2022	0.2180	0.0689	-0.2282	-0.0910	0.0900	0.2428	-0.0450	0.0308	0.2236	6.6106	0.0258	0.2840	0.9925	12.5773	0.1453	0.0047	-0.1555	0.1355	0.0068	-0.1548	0.1199	0.0002	-0.1744	0.1524	0.0121	-0.1480	-0.0531	-0.0820	0.0706	-0.0217	-0.0722	0.0692	0.6168	0.4990	0.6214	0.5017	0.6242	0.5068	0.6116	0.4921	0.6823	0.5678	0.6712	0.5579
